"Year","Occupation minor group","Occupation unit group","Country","Region","GeoCode","Observation status","Value"
"2021","223 Nursing and Midwifery Professionals","2231 Nurses","Northern Ireland","","N92000002","Normal Value",""
"2020","223 Nursing and Midwifery Professionals","2232 Midwives","Northern Ireland","","N92000002","Normal Value","3.69293752077277"
"2021","223 Nursing and Midwifery Professionals","2232 Midwives","Northern Ireland","","N92000002","Normal Value",""
"2020","321 Health Associate Professionals","3213 Paramedics","Northern Ireland","","N92000002","Missing value; suppressed",""
"2021","321 Health Associate Professionals","3213 Paramedics","Northern Ireland","","N92000002","Missing value; data exist but were not collected",""
"2020","321 Health Associate Professionals","3216 Dispensing opticians","Northern Ireland","","N92000002","Missing value; data exist but were not collected",""
"2021","321 Health Associate Professionals","3216 Dispensing opticians","Northern Ireland","","N92000002","Missing value; suppressed",""
"2020","321 Health Associate Professionals","3217 Pharmaceutical technicians","Northern Ireland","","N92000002","Normal Value","6.85831253857801"
"2021","321 Health Associate Professionals","3217 Pharmaceutical technicians","Northern Ireland","","N92000002","Normal Value",""
"2020","321 Health Associate Professionals","3218 Medical and dental technicians","Northern Ireland","","N92000002","Missing value; data exist but were not collected",""
"2021","321 Health Associate Professionals","3218 Medical and dental technicians","Northern Ireland","","N92000002","Normal Value",""
"2020","321 Health Associate Professionals","3219 Health associate professionals n.e.c.","Northern Ireland","","N92000002","Normal Value","4.74806252670785"
"2021","321 Health Associate Professionals","3219 Health associate professionals n.e.c.","Northern Ireland","","N92000002","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","","Scotland","","S92000003","Normal Value","99.1584339553604"
"2021","221 Health Professionals (not including Veterinarians)","","Scotland","","S92000003","Normal Value",""
"2020","222 Therapy Professionals","","Scotland","","S92000003","Normal Value","33.6626417855836"
"2021","222 Therapy Professionals","","Scotland","","S92000003","Normal Value",""
"2020","223 Nursing and Midwifery Professionals","","Scotland","","S92000003","Normal Value","114.52616172704"
"2021","223 Nursing and Midwifery Professionals","","Scotland","","S92000003","Normal Value",""
"2020","321 Health Associate Professionals","","Scotland","","S92000003","Normal Value","25.4299304793267"
"2021","321 Health Associate Professionals","","Scotland","","S92000003","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2211 Medical practitioners","Scotland","","S92000003","Normal Value","53.9699963410172"
"2021","221 Health Professionals (not including Veterinarians)","2211 Medical practitioners","Scotland","","S92000003","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2212 Psychologists","Scotland","","S92000003","Normal Value","5.85437248444932"
"2021","221 Health Professionals (not including Veterinarians)","2212 Psychologists","Scotland","","S92000003","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2213 Pharmacists","Scotland","","S92000003","Normal Value","14.0870837907062"
"2021","221 Health Professionals (not including Veterinarians)","2213 Pharmacists","Scotland","","S92000003","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2214 Ophthalmic opticians","Scotland","","S92000003","Normal Value","3.65898280278083"
"2021","221 Health Professionals (not including Veterinarians)","2214 Ophthalmic opticians","Scotland","","S92000003","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2215 Dental practitioners","Scotland","","S92000003","Normal Value","4.39077936333699"
"2021","221 Health Professionals (not including Veterinarians)","2215 Dental practitioners","Scotland","","S92000003","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2217 Medical radiographers","Scotland","","S92000003","Normal Value","4.20783022319795"
"2021","221 Health Professionals (not including Veterinarians)","2217 Medical radiographers","Scotland","","S92000003","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2218 Podiatrists","Scotland","","S92000003","Normal Value","2.56128796194658"
"2021","221 Health Professionals (not including Veterinarians)","2218 Podiatrists","Scotland","","S92000003","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2219 Health professionals n.e.c.","Scotland","","S92000003","Normal Value","10.2451518477863"
"2021","221 Health Professionals (not including Veterinarians)","2219 Health professionals n.e.c.","Scotland","","S92000003","Normal Value",""
"2020","222 Therapy Professionals","2221 Physiotherapists","Scotland","","S92000003","Normal Value","12.6234906695939"
"2021","222 Therapy Professionals","2221 Physiotherapists","Scotland","","S92000003","Normal Value",""
"2020","222 Therapy Professionals","2222 Occupational therapists","Scotland","","S92000003","Normal Value","12.0746432491767"
"2021","222 Therapy Professionals","2222 Occupational therapists","Scotland","","S92000003","Normal Value",""
"2020","222 Therapy Professionals","2223 Speech and language therapists","Scotland","","S92000003","Normal Value","3.47603366264179"
"2021","222 Therapy Professionals","2223 Speech and language therapists","Scotland","","S92000003","Normal Value",""
"2020","222 Therapy Professionals","2229 Therapy professionals n.e.c.","Scotland","","S92000003","Normal Value","5.48847420417124"
"2021","222 Therapy Professionals","2229 Therapy professionals n.e.c.","Scotland","","S92000003","Normal Value",""
"2020","223 Nursing and Midwifery Professionals","2231 Nurses","Scotland","","S92000003","Normal Value","108.488840102452"
"2021","223 Nursing and Midwifery Professionals","2231 Nurses","Scotland","","S92000003","Normal Value",""
"2020","223 Nursing and Midwifery Professionals","2232 Midwives","Scotland","","S92000003","Normal Value","6.03732162458836"
"2021","223 Nursing and Midwifery Professionals","2232 Midwives","Scotland","","S92000003","Normal Value",""
"2020","321 Health Associate Professionals","3213 Paramedics","Scotland","","S92000003","Normal Value","6.03732162458836"
"2021","321 Health Associate Professionals","3213 Paramedics","Scotland","","S92000003","Normal Value",""
"2020","321 Health Associate Professionals","3216 Dispensing opticians","Scotland","","S92000003","Normal Value","0.914745700695207"
"2021","321 Health Associate Professionals","3216 Dispensing opticians","Scotland","","S92000003","Normal Value",""
"2020","321 Health Associate Professionals","3217 Pharmaceutical technicians","Scotland","","S92000003","Normal Value","6.22027076472741"
"2021","321 Health Associate Professionals","3217 Pharmaceutical technicians","Scotland","","S92000003","Normal Value",""
"2020","321 Health Associate Professionals","3218 Medical and dental technicians","Scotland","","S92000003","Normal Value","7.86681302597878"
"2021","321 Health Associate Professionals","3218 Medical and dental technicians","Scotland","","S92000003","Normal Value",""
"2020","321 Health Associate Professionals","3219 Health associate professionals n.e.c.","Scotland","","S92000003","Normal Value","4.39077936333699"
"2021","321 Health Associate Professionals","3219 Health associate professionals n.e.c.","Scotland","","S92000003","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","","Wales","","W92000004","Normal Value","101.275056111429"
"2021","221 Health Professionals (not including Veterinarians)","","Wales","","W92000004","Normal Value",""
"2020","222 Therapy Professionals","","Wales","","W92000004","Normal Value","28.71037416243"
"2021","222 Therapy Professionals","","Wales","","W92000004","Normal Value",""
"2020","223 Nursing and Midwifery Professionals","","Wales","","W92000004","Normal Value","112.948504946703"
"2021","223 Nursing and Midwifery Professionals","","Wales","","W92000004","Normal Value",""
"2020","321 Health Associate Professionals","","Wales","","W92000004","Normal Value","30.918864482617"
"2021","321 Health Associate Professionals","","Wales","","W92000004","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2211 Medical practitioners","Wales","","W92000004","Normal Value","54.8967593875036"
"2021","221 Health Professionals (not including Veterinarians)","2211 Medical practitioners","Wales","","W92000004","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2212 Psychologists","Wales","","W92000004","Normal Value","3.78598340603473"
"2021","221 Health Professionals (not including Veterinarians)","2212 Psychologists","Wales","","W92000004","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2213 Pharmacists","Wales","","W92000004","Normal Value","15.774930858478"
"2021","221 Health Professionals (not including Veterinarians)","2213 Pharmacists","Wales","","W92000004","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2214 Ophthalmic opticians","Wales","","W92000004","Normal Value","2.20849032018693"
"2021","221 Health Professionals (not including Veterinarians)","2214 Ophthalmic opticians","Wales","","W92000004","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2215 Dental practitioners","Wales","","W92000004","Normal Value","11.3579502181042"
"2021","221 Health Professionals (not including Veterinarians)","2215 Dental practitioners","Wales","","W92000004","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2217 Medical radiographers","Wales","","W92000004","Normal Value","2.52398893735649"
"2021","221 Health Professionals (not including Veterinarians)","2217 Medical radiographers","Wales","","W92000004","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2218 Podiatrists","Wales","","W92000004","Missing value; data exist but were not collected",""
"2021","221 Health Professionals (not including Veterinarians)","2218 Podiatrists","Wales","","W92000004","Normal Value",""
"2020","221 Health Professionals (not including Veterinarians)","2219 Health professionals n.e.c.","Wales","","W92000004","Normal Value","9.46495851508683"
"2021","221 Health Professionals (not including Veterinarians)","2219 Health professionals n.e.c.","Wales","","W92000004","Normal Value",""
"2020","222 Therapy Professionals","2221 Physiotherapists","Wales","","W92000004","Normal Value","8.51846266357814"
"2021","222 Therapy Professionals","2221 Physiotherapists","Wales","","W92000004","Normal Value",""
"2020","222 Therapy Professionals","2222 Occupational therapists","Wales","","W92000004","Normal Value","9.14945989791727"
"2021","222 Therapy Professionals","2222 Occupational therapists","Wales","","W92000004","Normal Value",""
"2020","222 Therapy Professionals","2223 Speech and language therapists","Wales","","W92000004","Normal Value","3.15498617169561"
"2021","222 Therapy Professionals","2223 Speech and language therapists","Wales","","W92000004","Normal Value",""
"2020","222 Therapy Professionals","2229 Therapy professionals n.e.c.","Wales","","W92000004","Normal Value","7.88746542923902"
"2021","222 Therapy Professionals","2229 Therapy professionals n.e.c.","Wales","","W92000004","Normal Value",""
"2020","223 Nursing and Midwifery Professionals","2231 Nurses","Wales","","W92000004","Normal Value","106.638532603312"
"2021","223 Nursing and Midwifery Professionals","2231 Nurses","Wales","","W92000004","Normal Value",""
"2020","223 Nursing and Midwifery Professionals","2232 Midwives","Wales","","W92000004","Normal Value","6.30997234339122"
"2021","223 Nursing and Midwifery Professionals","2232 Midwives","Wales","","W92000004","Normal Value",""
"2020","321 Health Associate Professionals","3213 Paramedics","Wales","","W92000004","Normal Value","4.10148202320429"
"2021","321 Health Associate Professionals","3213 Paramedics","Wales","","W92000004","Normal Value",""
"2020","321 Health Associate Professionals","3216 Dispensing opticians","Wales","","W92000004","Normal Value","2.52398893735649"
"2021","321 Health Associate Professionals","3216 Dispensing opticians","Wales","","W92000004","Missing value; data exist but were not collected",""
"2020","321 Health Associate Professionals","3217 Pharmaceutical technicians","Wales","","W92000004","Normal Value","7.88746542923902"
"2021","321 Health Associate Professionals","3217 Pharmaceutical technicians","Wales","","W92000004","Normal Value",""
"2020","321 Health Associate Professionals","3218 Medical and dental technicians","Wales","","W92000004","Normal Value","5.36347649188254"
"2021","321 Health Associate Professionals","3218 Medical and dental technicians","Wales","","W92000004","Normal Value",""
"2020","321 Health Associate Professionals","3219 Health associate professionals n.e.c.","Wales","","W92000004","Normal Value","11.0424516009346"
"2021","321 Health Associate Professionals","3219 Health associate professionals n.e.c.","Wales","","W92000004","Normal Value",""
