Year,IncomeGroup,TypeofAidCode,TypeofAidText,SectorPurposeCode(CRScode),SectorPurposeText,BroadSectorCode,SIDsector,AmountsExtended,HeadlineMeasureofODA(£thousands)
2017,Part I unallocated by income,C01,Project-type interventions,15110,Public sector policy and administrative management,151,Government and Civil Society,165.008585,165.008585
2017,LDCs,C01,Project-type interventions,32210,Mineral/mining policy and administrative management,322,Production Sectors,199.3712,199.3712
2017,LDCs,C01,Project-type interventions,15111,Public finance management (PFM),151,Government and Civil Society,2020.37978,2020.37978
2017,LDCs,D02,Other technical assistance,14010,Water sector policy and administrative management,140,Water Supply and Sanitation,94.21798,94.21798
2017,LDCs,C01,Project-type interventions,14020,Water supply and sanitation - large systems,140,Water Supply and Sanitation,5665.44354,5665.44354
2017,LDCs,C01,Project-type interventions,14021,Water supply - large systems,140,Water Supply and Sanitation,238.09685,238.09685
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,11220,Primary education,112,Education,2400,2400
2017,UMICs,C01,Project-type interventions,15111,Public finance management (PFM),151,Government and Civil Society,71.61908,71.61908
2017,UMICs,C01,Project-type interventions,11220,Primary education,112,Education,9780,9780
2017,UMICs,C01,Project-type interventions,11182,Educational research,111,Education,158.843,158.843
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,11110,Education policy and administrative management,111,Education,7500,7500
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,25010,Business policy and administration,250,Economic Infrastructure and Services,4250,4250
2017,Part I unallocated by income,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,31058.03674,31058.03674
2017,UMICs,C01,Project-type interventions,11330,Vocational training,113,Education,1000,1000
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15114,Domestic revenue mobilisation,151,Government and Civil Society,175,175
2017,UMICs,C01,Project-type interventions,15110,Public sector policy and administrative management,151,Government and Civil Society,6500,6500
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,126.05593,126.05593
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,5000,5000
2017,Part I unallocated by income,C01,Project-type interventions,43010,Multisector aid,430,Multisector / Cross-Cutting,18.0144,18.0144
2017,Part I unallocated by income,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,10000,10000
2017,Part I unallocated by income,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,1357.589,1357.589
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,5000,5000
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,600,600
2017,UMICs,C01,Project-type interventions,22040,Information and communication technology (ICT),220,Economic Infrastructure and Services,81.30039,81.30039
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15110,Public sector policy and administrative management,151,Government and Civil Society,1390.871448,1390.871448
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,41082,Environmental research,410,Multisector / Cross-Cutting,2000,2000
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,23110,Energy policy and administrative management,231,Economic Infrastructure and Services,3000,3000
2017,LDCs,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,212.354736,212.354736
2017,Part I unallocated by income,D02,Other technical assistance,32110,Industrial policy and administrative management,321,Production Sectors,1.008,1.008
2017,Part I unallocated by income,C01,Project-type interventions,32110,Industrial policy and administrative management,321,Production Sectors,140,140
2017,Part I unallocated by income,C01,Project-type interventions,32110,Industrial policy and administrative management,321,Production Sectors,39.569596,39.569596
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,32110,Industrial policy and administrative management,321,Production Sectors,400,400
2017,Part I unallocated by income,C01,Project-type interventions,32110,Industrial policy and administrative management,321,Production Sectors,73.4792,73.4792
2017,Part I unallocated by income,C01,Project-type interventions,24030,Formal sector financial intermediaries,240,Economic Infrastructure and Services,1.81305,1.81305
2017,Part I unallocated by income,C01,Project-type interventions,24030,Formal sector financial intermediaries,240,Economic Infrastructure and Services,100.213002,100.213002
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,11320,Upper Secondary Education (modified and includes data from 11322),113,Education,1267.027998,1267.027998
2017,LDCs,C01,Project-type interventions,11320,Upper Secondary Education (modified and includes data from 11322),113,Education,3657.075006,3657.075006
2017,LDCs,D02,Other technical assistance,11320,Upper Secondary Education (modified and includes data from 11322),113,Education,231.465,231.465
2017,LDCs,D02,Other technical assistance,11320,Upper Secondary Education (modified and includes data from 11322),113,Education,,-0.096558
2017,LDCs,C01,Project-type interventions,11320,Upper Secondary Education (modified and includes data from 11322),113,Education,551.9676,551.9676
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",24030,Formal sector financial intermediaries,240,Economic Infrastructure and Services,2467.82,2467.82
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",24030,Formal sector financial intermediaries,240,Economic Infrastructure and Services,9135,9135
2017,Part I unallocated by income,D02,Other technical assistance,13030,Family planning,130,Health,70.311978,70.311978
2017,LMICs,D02,Other technical assistance,15113,Anti-corruption organisations and institutions,151,Government and Civil Society,91.0956,91.0956
2017,LDCs,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,2.758749,2.758749
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,11110,Education policy and administrative management,111,Education,10000,10000
2017,Part I unallocated by income,C01,Project-type interventions,11110,Education policy and administrative management,111,Education,168.39898,168.39898
2017,Part I unallocated by income,C01,Project-type interventions,11110,Education policy and administrative management,111,Education,131.76996,131.76996
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,425.27333,425.27333
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,408.09091,408.09091
2017,LMICs,D02,Other technical assistance,31210,Forestry policy and administrative management,312,Production Sectors,655.04677,655.04677
2017,LMICs,C01,Project-type interventions,31210,Forestry policy and administrative management,312,Production Sectors,4.19921,4.19921
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,24040,Informal/semi-formal financial intermediaries,240,Economic Infrastructure and Services,510,510
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,24040,Informal/semi-formal financial intermediaries,240,Economic Infrastructure and Services,2385.250972,2385.250972
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,8857.77099,8857.77099
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,400.2508035,400.2508035
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72040,Emergency food assistance,720,Humanitarian Aid,500,500
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,2206.413,2206.413
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,981.79711,981.79711
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,3000,3000
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,2999.566,2999.566
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,848.095,848.095
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,22834.10362,22834.10362
2017,LDCs,D02,Other technical assistance,15150,Democratic participation and civil society,151,Government and Civil Society,1192.36418,1192.36418
2017,LDCs,C01,Project-type interventions,15153,Media and free flow of information,151,Government and Civil Society,262.7538,262.7538
2017,Part I unallocated by income,B01,"Core support to NGOs, other private bodies, PPPs and research institutes",41082,Environmental research,410,Multisector / Cross-Cutting,1846.53456,1846.53456
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,41082,Environmental research,410,Multisector / Cross-Cutting,663,663
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,41082,Environmental research,410,Multisector / Cross-Cutting,586.5,586.5
2017,Part I unallocated by income,C01,Project-type interventions,41082,Environmental research,410,Multisector / Cross-Cutting,1214.430707,1214.430707
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,1564.70036,1564.70036
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,1170.95463,1170.95463
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,1845.29082,1845.29082
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,401.99081,401.99081
2017,Part I unallocated by income,C01,Project-type interventions,31182,Agricultural research,311,Production Sectors,974.07463,974.07463
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15110,Public sector policy and administrative management,151,Government and Civil Society,1400,1400
2017,LDCs,C01,Project-type interventions,11240,Early childhood education,112,Education,27.522472,27.522472
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,2062.153,2062.153
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,1000,1000
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,5500,5500
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,2250,2250
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,243.17737,243.17737
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,1000,1000
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,858.173,858.173
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,500,500
2017,Part I unallocated by income,D02,Other technical assistance,11182,Educational research,111,Education,17.22168,17.22168
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72050,Relief co-ordination and support services,720,Humanitarian Aid,500,500
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,1900,1900
2017,LDCs,D02,Other technical assistance,74010,,740,Humanitarian Aid,0.00507,0.00507
2017,LDCs,C01,Project-type interventions,74010,,740,Humanitarian Aid,62.244,62.244
2017,LDCs,C01,Project-type interventions,74010,,740,Humanitarian Aid,157.96951,157.96951
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,74010,,740,Humanitarian Aid,748.995,748.995
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,74010,,740,Humanitarian Aid,3284.526,3284.526
2017,LDCs,C01,Project-type interventions,74010,,740,Humanitarian Aid,937,937
2017,LDCs,C01,Project-type interventions,74010,,740,Humanitarian Aid,3.91347,3.91347
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,74010,,740,Humanitarian Aid,124.5811,124.5811
2017,LDCs,C01,Project-type interventions,15170,"Women's rights organisations and movements, and government institutions",151,Government and Civil Society,4.4129435,4.4129435
2017,LDCs,C01,Project-type interventions,32130,Small and medium-sized enterprises (SME) development,321,Production Sectors,11.378378,11.378378
2017,LDCs,D02,Other technical assistance,32130,Small and medium-sized enterprises (SME) development,321,Production Sectors,41.479,41.479
2017,LDCs,C01,Project-type interventions,15111,Public finance management (PFM),151,Government and Civil Society,61.83058,61.83058
2017,LDCs,C01,Project-type interventions,15111,Public finance management (PFM),151,Government and Civil Society,720,720
2017,Part I unallocated by income,D02,Other technical assistance,25010,Business policy and administration,250,Economic Infrastructure and Services,1.57038,1.57038
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,40077,40077
2017,Part I unallocated by income,D02,Other technical assistance,72050,Relief co-ordination and support services,720,Humanitarian Aid,0.16782,0.16782
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,27000.001,27000.001
2017,LDCs,C01,Project-type interventions,15150,Democratic participation and civil society,151,Government and Civil Society,2.350098,2.350098
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,13020,Reproductive health care,130,Health,2870.82224,2870.82224
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,13020,Reproductive health care,130,Health,1396.53,1396.53
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,16010,Social Protection,160,Other Social Infrastructure and Services,3333,3333
2017,LDCs,C01,Project-type interventions,12110,Health policy and administrative management,121,Health,39.488918,39.488918
2017,LDCs,C01,Project-type interventions,12110,Health policy and administrative management,121,Health,28.8699,28.8699
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,16010,Social Protection,160,Other Social Infrastructure and Services,1500,1500
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,13020,Reproductive health care,130,Health,3752.848583,3752.848583
2017,LDCs,C01,Project-type interventions,12110,Health policy and administrative management,121,Health,4555.9663,4555.9663
2017,LDCs,C01,Project-type interventions,12110,Health policy and administrative management,121,Health,584.637774,584.637774
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12110,Health policy and administrative management,121,Health,3561.2696,3561.2696
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,14021,Water supply - large systems,140,Water Supply and Sanitation,1360.709,1360.709
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12110,Health policy and administrative management,121,Health,240.6408,240.6408
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,105,105
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72050,Relief co-ordination and support services,720,Humanitarian Aid,1850.84371,1850.84371
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72050,Relief co-ordination and support services,720,Humanitarian Aid,391.072,391.072
2017,LMICs,D02,Other technical assistance,15151,Elections,151,Government and Civil Society,63.28036,63.28036
2017,LMICs,C01,Project-type interventions,15151,Elections,151,Government and Civil Society,29.465005,29.465005
2017,LMICs,C01,Project-type interventions,15151,Elections,151,Government and Civil Society,,-22.66466
2017,LMICs,C01,Project-type interventions,15151,Elections,151,Government and Civil Society,,-43.06
2017,LDCs,D02,Other technical assistance,15160,Human rights,151,Government and Civil Society,0.58524,0.58524
2017,LDCs,C01,Project-type interventions,15180,Ending violence against women and girls,151,Government and Civil Society,192.508224,192.508224
2017,Part I unallocated by income,C01,Project-type interventions,15150,Democratic participation and civil society,151,Government and Civil Society,400.791051,400.791051
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,3641.89233,3641.89233
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,1813.100298,1813.100298
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,3312.747462,3312.747462
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,2.296836,2.296836
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,3999.99954,3999.99954
2017,LMICs,C01,Project-type interventions,12220,Basic health care,122,Health,45000,45000
2017,LMICs,C01,Project-type interventions,15110,Public sector policy and administrative management,151,Government and Civil Society,40.288,40.288
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,16010,Social Protection,160,Other Social Infrastructure and Services,5616,5616
2017,UMICs,C01,Project-type interventions,32130,Small and medium-sized enterprises (SME) development,321,Production Sectors,39.1497318,39.1497318
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,32130,Small and medium-sized enterprises (SME) development,321,Production Sectors,76.5,76.5
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,99810,Sectors not specified,998,Unallocated / Unspecified,189.62502,189.62502
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,14020,Water supply and sanitation - large systems,140,Water Supply and Sanitation,1468.8,1468.8
2017,LDCs,C01,Project-type interventions,14020,Water supply and sanitation - large systems,140,Water Supply and Sanitation,2685.476,2685.476
2017,LDCs,C01,Project-type interventions,14050,Waste management/disposal,140,Water Supply and Sanitation,1971.251,1971.251
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,14020,Water supply and sanitation - large systems,140,Water Supply and Sanitation,864,864
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,33110,Trade policy and administrative management,331,Production Sectors,1998.75,1998.75
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,16010,Social Protection,160,Other Social Infrastructure and Services,1800,1800
2017,Part I unallocated by income,C01,Project-type interventions,43010,Multisector aid,430,Multisector / Cross-Cutting,7.50312,7.50312
2017,Part I unallocated by income,C01,Project-type interventions,43010,Multisector aid,430,Multisector / Cross-Cutting,10246.058,10246.058
2017,LMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,7714.28596,7714.28596
2017,LMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,1729.597134,1729.597134
2017,LMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,6239.31654,6239.31654
2017,LMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,582.716,582.716
2017,LMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,8956.402,8956.402
2017,LMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,711.901,711.901
2017,LMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,773.963,773.963
2017,LMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,9678.36,9678.36
2017,LMICs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,900,900
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,8700,8700
2017,LMICs,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,43.1304615,43.1304615
2017,LMICs,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,18.6057,18.6057
2017,LMICs,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,27.47925,27.47925
2017,LMICs,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,39.525,39.525
2017,LMICs,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,79.07288,79.07288
2017,LMICs,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,12.44598,12.44598
2017,LMICs,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,4.515272,4.515272
2017,LMICs,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,16.537772,16.537772
2017,Part I unallocated by income,C01,Project-type interventions,43030,Urban development and management,430,Multisector / Cross-Cutting,5.15255,5.15255
2017,LMICs,C01,Project-type interventions,15110,Public sector policy and administrative management,151,Government and Civil Society,31.21618,31.21618
2017,LMICs,C01,Project-type interventions,15110,Public sector policy and administrative management,151,Government and Civil Society,16.80872,16.80872
2017,Part I unallocated by income,C01,Project-type interventions,23182,Energy research,231,Economic Infrastructure and Services,199.769,199.769
2017,LDCs,D02,Other technical assistance,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,17.04556,17.04556
2017,LDCs,C01,Project-type interventions,13030,Family planning,130,Health,19600,19600
2017,LDCs,C01,Project-type interventions,13030,Family planning,130,Health,400,400
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15110,Public sector policy and administrative management,151,Government and Civil Society,2692.437426,2692.437426
2017,Part I unallocated by income,C01,Project-type interventions,15111,Public finance management (PFM),151,Government and Civil Society,168.75,168.75
2017,Part I unallocated by income,C01,Project-type interventions,12110,Health policy and administrative management,121,Health,35,35
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,16010,Social Protection,160,Other Social Infrastructure and Services,767.198,767.198
2017,LDCs,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,2762.19668,2762.19668
2017,Other LICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12220,Basic health care,122,Health,8142.09462,8142.09462
2017,Other LICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12250,Infectious disease control,122,Health,280,280
2017,Other LICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,12240,Basic nutrition,122,Health,6800,6800
2017,Other LICs,C01,Project-type interventions,12110,Health policy and administrative management,121,Health,0.55926,0.55926
2017,Other LICs,C01,Project-type interventions,13030,Family planning,130,Health,108.8,108.8
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15110,Public sector policy and administrative management,151,Government and Civil Society,264.52694,264.52694
2017,LMICs,D02,Other technical assistance,15220,"Civilian peace-building, conflict prevention and resolution",152,Government and Civil Society,43.965099,43.965099
2017,Part I unallocated by income,D02,Other technical assistance,11130,Teacher training,111,Education,0.325326,0.325326
2017,LMICs,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,250.1,250.1
2017,LMICs,C01,Project-type interventions,12262,Malaria control,122,Health,589.763,589.763
2017,LMICs,C01,Project-type interventions,12262,Malaria control,122,Health,240.096,240.096
2017,LDCs,C01,Project-type interventions,72050,Relief co-ordination and support services,720,Humanitarian Aid,107.658,107.658
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,7360,7360
2017,LDCs,C01,Project-type interventions,72040,Emergency food assistance,720,Humanitarian Aid,4500,4500
2017,LDCs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,47.91888,47.91888
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,3325,3325
2017,LDCs,C01,Project-type interventions,16010,Social Protection,160,Other Social Infrastructure and Services,565.37325,565.37325
2017,UMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,1785.75811,1785.75811
2017,Part I unallocated by income,C01,Project-type interventions,14040,River basins development,140,Water Supply and Sanitation,1397.692926,1397.692926
2017,Part I unallocated by income,C01,Project-type interventions,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,16.70621,16.70621
2017,Part I unallocated by income,C01,Project-type interventions,14010,Water sector policy and administrative management,140,Water Supply and Sanitation,960,960
2017,Part I unallocated by income,C01,Project-type interventions,14040,River basins development,140,Water Supply and Sanitation,0,0
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,72010,Material relief assistance and services ,720,Humanitarian Aid,27000,27000
2017,UMICs,C01,Project-type interventions,43082,Research/scientific institutions,430,Multisector / Cross-Cutting,0.4493,0.4493
2017,LMICs,C01,Project-type interventions,11220,Primary education,112,Education,588.26759,588.26759
2017,LMICs,C01,Project-type interventions,11220,Primary education,112,Education,3697.22791,3697.22791
2017,LMICs,C01,Project-type interventions,11220,Primary education,112,Education,1.4022,1.4022
2017,LMICs,C01,Project-type interventions,11220,Primary education,112,Education,182.504,182.504
2017,UMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,11220,Primary education,112,Education,5420,5420
2017,UMICs,C01,Project-type interventions,11110,Education policy and administrative management,111,Education,427.33982,427.33982
2017,UMICs,C01,Project-type interventions,11110,Education policy and administrative management,111,Education,91.7056,91.7056
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,41010,Environmental policy and administrative management,410,Multisector / Cross-Cutting,679.1512,679.1512
2017,Other LICs,C01,Project-type interventions,11320,Upper Secondary Education (modified and includes data from 11322),113,Education,0,0
2017,LDCs,D02,Other technical assistance,12262,Malaria control,122,Health,72.122931,72.122931
2017,LDCs,C01,Project-type interventions,12262,Malaria control,122,Health,4160,4160
2017,LDCs,C01,Project-type interventions,12262,Malaria control,122,Health,800,800
2017,LMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,1150.949896,1150.949896
2017,LMICs,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,15180,Ending violence against women and girls,151,Government and Civil Society,323.532,323.532
2017,LMICs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,45.72428,45.72428
2017,LMICs,C01,Project-type interventions,72050,Relief co-ordination and support services,720,Humanitarian Aid,73.08684,73.08684
2017,LDCs,D02,Other technical assistance,15130,Legal and judicial development,151,Government and Civil Society,445.7600532,445.7600532
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,655.82807,655.82807
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,367.5,367.5
2017,Part I unallocated by income,H02,Refugees/asylum seekers in donor countries,72050,Relief co-ordination and support services,720,Humanitarian Aid,3895.303,3895.303
2017,Part I unallocated by income,C01,Project-type interventions,43082,Research/scientific institutions,430,Multisector / Cross-Cutting,66.573,66.573
2017,Part I unallocated by income,B03,Contributions to specific-purpose programmes and funds managed by implementing partners,43082,Research/scientific institutions,430,Multisector / Cross-Cutting,1236.85205,1236.85205
2017,Part I unallocated by income,C01,Project-type interventions,72050,Relief co-ordination and support services,720,Humanitarian Aid,4509.33,4509.33
2017,Part I unallocated by income,C01,Project-type interventions,43082,Research/scientific institutions,430,Multisector / Cross-Cutting,1479.94209,1479.94209
2017,Part I unallocated by income,C01,Project-type interventions,72050,Relief co-ordination and support services,720,Humanitarian Aid,194.54533,194.54533
2017,Part I unallocated by income,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,146.80558,146.80558
2017,Part I unallocated by income,C01,Project-type interventions,72050,Relief co-ordination and support services,720,Humanitarian Aid,177.86784,177.86784
2017,Part I unallocated by income,B02,Core contributions to multilateral institutions,99810,Sectors not specified,998,Unallocated / Unspecified,3560,3560
2017,Part I unallocated by income,C01,Project-type interventions,32210,Mineral/mining policy and administrative management,322,Production Sectors,288,288
2017,Part I unallocated by income,C01,Project-type interventions,32210,Mineral/mining policy and administrative management,322,Production Sectors,29.47606,29.47606
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,1000,1000
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,1000,1000
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,196.16584,196.16584
2017,Part I unallocated by income,C01,Project-type interventions,15114,Domestic revenue mobilisation,151,Government and Civil Society,20.77432,20.77432
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,,-4.6656
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,250,250
2017,LDCs,C01,Project-type interventions,99810,Sectors not specified,998,Unallocated / Unspecified,188.40796,188.40796
2017,LDCs,C01,Project-type interventions,72050,Relief co-ordination and support services,720,Humanitarian Aid,11.15842,11.15842
2017,LDCs,C01,Project-type interventions,72010,Material relief assistance and services ,720,Humanitarian Aid,200,200
